bench,bpred,size,metric,value
fpppp,mbp,256KB_frmt,addr_hits,1886
fpppp,mbp,256KB_frmt,dir_hits,2197
fpppp,mbp,256KB_frmt,misses,772
fpppp,mbp,256KB_frmt,jr_hits,176
fpppp,mbp,256KB_frmt,jr_seen,216
fpppp,mbp,256KB_frmt,jr_non_ras_hits.PP,6
fpppp,mbp,256KB_frmt,jr_non_ras_seen.PP,9
fpppp,mbp,256KB_frmt,bpred_addr_rate,0.6352
fpppp,mbp,256KB_frmt,bpred_dir_rate,0.7400
fpppp,mbp,256KB_frmt,bpred_jr_rate,0.8148
fpppp,mbp,256KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,256KB_frmt,retstack_pushes,307
fpppp,mbp,256KB_frmt,retstack_pops,279
fpppp,mbp,256KB_frmt,used_ras.PP,207
fpppp,mbp,256KB_frmt,ras_hits.PP,170
fpppp,mbp,256KB_frmt,ras_rate.PP,0.8213
fpppp,mbp,256KB_frmt,reverse_lookups,0
fpppp,mbp,256KB_frmt,reverse_updates,0
fpppp,mbp,256KB_frmt,reverse_addr_hits,0
fpppp,mbp,256KB_frmt,reverse_dir_hits,0
fpppp,mbp,256KB_frmt,reverse_misses,0
fpppp,mbp,256KB_frmt,reverse_jr_hits,0
fpppp,mbp,256KB_frmt,reverse_jr_seen,0
fpppp,mbp,256KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,256KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,256KB_frmt,divide,by,zero>
fpppp,mbp,256KB_frmt,divide,by,zero>
fpppp,mbp,256KB_frmt,divide,by,zero>
fpppp,mbp,256KB_frmt,divide,by,zero>
fpppp,mbp,256KB_frmt,reverse_retstack_pushes,0
fpppp,mbp,256KB_frmt,reverse_retstack_pops,0
fpppp,mbp,256KB_frmt,reverse_used_ras.PP,0
fpppp,mbp,256KB_frmt,reverse_ras_hits.PP,0
fpppp,mbp,256KB_frmt,divide,by,zero>
fpppp,mbp,256KB,lookups,3655
fpppp,mbp,256KB,updates,2969
fpppp,mbp,256KB,addr_hits,1886
fpppp,mbp,256KB,dir_hits,2197
fpppp,mbp,256KB,misses,772
fpppp,mbp,256KB,jr_hits,176
fpppp,mbp,256KB,jr_seen,216
fpppp,mbp,256KB,jr_non_ras_hits.PP,6
fpppp,mbp,256KB,jr_non_ras_seen.PP,9
fpppp,mbp,256KB,bpred_addr_rate,0.6352
fpppp,mbp,256KB,bpred_dir_rate,0.7400
fpppp,mbp,256KB,bpred_jr_rate,0.8148
fpppp,mbp,256KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,256KB,retstack_pushes,307
fpppp,mbp,256KB,retstack_pops,279
fpppp,mbp,256KB,used_ras.PP,207
fpppp,mbp,256KB,ras_hits.PP,170
fpppp,mbp,256KB,ras_rate.PP,0.8213
fpppp,mbp,256KB,reverse_lookups,0
fpppp,mbp,256KB,reverse_updates,0
fpppp,mbp,256KB,reverse_addr_hits,0
fpppp,mbp,256KB,reverse_dir_hits,0
fpppp,mbp,256KB,reverse_misses,0
fpppp,mbp,256KB,reverse_jr_hits,0
fpppp,mbp,256KB,reverse_jr_seen,0
fpppp,mbp,256KB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,256KB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,256KB,divide,by,zero>
fpppp,mbp,256KB,divide,by,zero>
fpppp,mbp,256KB,divide,by,zero>
fpppp,mbp,256KB,divide,by,zero>
fpppp,mbp,256KB,reverse_retstack_pushes,0
fpppp,mbp,256KB,reverse_retstack_pops,0
fpppp,mbp,256KB,reverse_used_ras.PP,0
fpppp,mbp,256KB,reverse_ras_hits.PP,0
fpppp,mbp,256KB,divide,by,zero>
fpppp,mbp,32KB_frmt,lookups,3597
fpppp,mbp,32KB_frmt,updates,2969
fpppp,mbp,32KB_frmt,addr_hits,1934
fpppp,mbp,32KB_frmt,dir_hits,2247
fpppp,mbp,32KB_frmt,misses,722
fpppp,mbp,32KB_frmt,jr_hits,176
fpppp,mbp,32KB_frmt,jr_seen,216
fpppp,mbp,32KB_frmt,jr_non_ras_hits.PP,6
fpppp,mbp,32KB_frmt,jr_non_ras_seen.PP,9
fpppp,mbp,32KB_frmt,bpred_addr_rate,0.6514
fpppp,mbp,32KB_frmt,bpred_dir_rate,0.7568
fpppp,mbp,32KB_frmt,bpred_jr_rate,0.8148
fpppp,mbp,32KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,32KB_frmt,retstack_pushes,302
fpppp,mbp,32KB_frmt,retstack_pops,271
fpppp,mbp,32KB_frmt,used_ras.PP,207
fpppp,mbp,32KB_frmt,ras_hits.PP,170
fpppp,mbp,32KB_frmt,ras_rate.PP,0.8213
fpppp,mbp,32KB_frmt,reverse_lookups,0
fpppp,mbp,32KB_frmt,reverse_updates,0
fpppp,mbp,32KB_frmt,reverse_addr_hits,0
fpppp,mbp,32KB_frmt,reverse_dir_hits,0
fpppp,mbp,32KB_frmt,reverse_misses,0
fpppp,mbp,32KB_frmt,reverse_jr_hits,0
fpppp,mbp,32KB_frmt,reverse_jr_seen,0
fpppp,mbp,32KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,32KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,32KB_frmt,divide,by,zero>
fpppp,mbp,32KB_frmt,divide,by,zero>
fpppp,mbp,32KB_frmt,divide,by,zero>
fpppp,mbp,32KB_frmt,divide,by,zero>
fpppp,mbp,32KB_frmt,reverse_retstack_pushes,0
fpppp,mbp,32KB_frmt,reverse_retstack_pops,0
fpppp,mbp,32KB_frmt,reverse_used_ras.PP,0
fpppp,mbp,32KB_frmt,reverse_ras_hits.PP,0
